noticia,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes
Preços do café seguiam em lados opostos nas bolsas internacionais na manhã desta 2ª feira (08),0,1,0,1,0,0
Café: Preocupação com a demanda derruba os preços nas bolsas internacionais no fechamento desta 6ª feira (05),0,1,0,1,0,1
"Um mês volátil para o café: arábica e robusta atingem máximas de 3 meses em agosto, avalia Hedgepoint",0,1,0,1,0,1
Preços do café seguem trabalhando em lados opostos nas bolsas internacionais na manhã desta 6ª feira (05),0,1,0,1,0,1
"Quebra de 11,2% na safra de café arábica no Brasil consolida ganhos em NY no fechamento desta 5ª feira (04)",0,1,0,1,0,1
Volume diário de embarques de café não torrado e torrado registra queda no fechamento de agosto/25,1,1,0,1,0,1
Produção de café da Colômbia mantém crescimento de dois dígitos em agosto,1,1,0,1,0,1
Preços do café seguem mistos nas bolsas internacionais no início da tarde desta 5ª feira (04),0,0,0,1,1,1
"Conab atualiza produção de café para 55,2 milhões de sacas na safra 2025",0,0,0,1,0,1
Mercado cafeeiro segue volátil e pressionado pelos fundamentos,0,0,0,1,0,1
Preocupação com a oferta consolida os ganhos nos preços do café no fechamento desta 4ª feira (03),1,1,0,1,0,1
Torrefadores de café aumentam preços no Brasil diante altos custos do grão cru,1,1,0,1,0,0
"Preços do café seguem voláteis, e apresentavam ganhos na manhã desta 4ª feira (03)",0,0,0,1,1,1
Café/Cepea: Valorização ultrapassa 500 Reais/saca de 60 kg em agosto,0,0,0,1,1,1
Avanço da colheita no Brasil e chuvas derrubam fortemente os preços do café no fechamento desta 3ª feira (02),0,0,0,1,1,1
"Colheita de café dos cooperados da Cooxupé atinge 94,9% da área",0,1,0,1,0,1
"Brasil deixa de receber R$ 1,1 bi com a permanência de 1.542 contêineres de café parados nos portos em julho",0,1,0,1,0,1
Preços do café arábica trabalhavam com fortes quedas na manhã desta 3ª feira (02),0,1,0,1,0,1
Café da Alta Mogiana: colheita de 2025 encerra com quebra de produtividade acima do esperado,0,0,0,0,0,0
Preços do café robusta recuam em mais de 2% no início da manhã desta 2ª feira (01),0,0,0,0,0,0
Lei da Reciprocidade: Cecafé manifesta preocupação e apreensão com início do processo nas relações BR x EUA,0,1,0,0,0,0
"Preços do café encerram mais uma sessão com ganhos, pressionados por uma oferta limitada",0,1,0,0,0,0
Nova categoria valoriza cafés naturalmente doces no 13º Prêmio Região do Cerrado Mineiro,0,1,0,0,0,0
Safras & Mercado corta projeção de colheita de café do Brasil e vê exportação em baixa,0,1,0,0,0,0
Preços do arábica avançam em mais de 2% na tarde desta 6ª feira (29),0,1,0,0,0,0
Preços do café seguem voláteis e apresentavam ganhos moderados na manhã desta 6ª feira (29),0,1,0,0,0,0
"Após dia de volatilidade, preços do café fecham sessão em queda com realização de lucros nesta 5ª feira (28)",0,1,0,0,0,0
"Preço do café arábica deve recuar 12% até o final do ano apesar de tarifas, aponta pesquisa",0,1,0,0,0,0
Insubstituível: Quanto tempo os EUA aguentam sem o café do Brasil?,0,1,0,0,0,0
Mercado cafeeiro inicia sessão desta 5ª feira (28) com realização de lucros e ajustes técnicos,0,0,0,0,0,0
Baixa nos estoques de café consolidam fortes ganhos nas bolsas internacionais no fechamento desta 4ª feira (27),0,0,0,0,0,0
Preço do café robusta chega nos US$ 5 mil/t no contrato de setembro/25 no início da tarde desta 4ª feira (27),0,0,0,0,0,0
ABIC alerta consumidor sobre embalagens falsificadas de café,0,1,0,1,0,0
Mercado cafeeiro trabalhava em lados opostos nas bolsas internacionais na manhã desta 4ª feira (27),0,1,0,1,0,0
Café/Cepea: Alta de preço do robusta já supera os 40% no mês,0,1,0,1,1,0
Café fecha terça-feira com recuos de mais de 1% nas bolsas,0,1,0,1,1,0
"Tarifas dos EUA, mudanças climáticas e safra menor do Brasil elevam preços do café, diz OIC",0,1,0,1,0,0
"Cooxupé registra 91,3% da colheita de café em sua área de atuação",0,1,0,1,0,0
"Café: Em NY, arábica ameniza baixas e recua pouco mais de 1%; Londres passa a subir em Londres",0,1,1,0,0,0
Efeitos climáticos adversos vêm reduzindo o potencial produtivo da safra brasileira de café arábica de 2026,0,0,0,0,0,0
Café tem dia de ajustes fortes e perde quase 3% para o arábica em NY nesta 3ª feira,0,0,0,0,0,0
Média de faturamento com embarques de café não torrado registra aumento de apenas 1% na 4ª semana de agosto/25,0,0,0,0,0,0
Força do dólar e realização de lucros consolidam os preços do café arábica mais baixos no fechamento desta 2ª feira (25),0,0,0,0,0,0
"Em meio a tarifaço, preço do café pode retomar alta a consumidor no Brasil, aponta Abic",0,0,0,1,0,0
StoneX reduz previsão de safra de café do Brasil com corte na colheita de arábica,0,0,1,1,0,0
Café: Futuros do arábica passam a recuar em movimento de realização de lucros e ajustes técnicos na tarde desta 2ª feira (25),0,0,0,1,0,0
"Preços do café arábica avançavam em mais de 1% na manhã desta 2ª feira (25), impulsionados pelo baixo rendimento da safra/25",0,0,1,1,0,0
Café: Preocupação com oferta mantém os ganhos no fechamento desta 6ª feira (22),0,1,0,1,0,0
"Café: Com oferta brasileira ainda baixa, preços avançam com força",0,1,0,1,0,0
"Tarifaço, safra menor no Brasil e demanda da Europa e Ásia impulsionam preço do café, diz Cecafé",0,1,0,1,0,0
"Café volta a disparar, sobe mais de 3% em NY e testa máximas em 3 meses nesta 6ª",0,1,0,1,0,0
Café: Falta de estoques e tarifaço consolidam mais um fechamento com ganhos nas bolsas internacionais,0,1,0,1,0,0
Expocacer sedia o 1º concurso internacional de Torra Brasil x Japão,0,1,0,1,0,0
"Ainda pressionados pela oferta, preços do café trabalhavam com ganhos na manhã desta 5ª feira (21)",0,1,0,1,0,0
"Preços do café voltam aos patamares do início do ano, impulsionados pelo clima e a tarifação americana",0,1,0,1,1,1
Produtores atingidos pelas geadas podem acessar recursos do Funcafé,0,1,0,1,0,1
Preços do café seguem em valorização na manhã desta 4ª feira (20),0,1,0,1,1,0
"Café/Cepea: Em forte alta, preços retomam patamares de junho",0,1,0,1,0,1
"Café: Tarifas americanas impulsionam os futuros, e robusta fecha sessão desta 3ª feira (19) com fortes ganhos",0,1,0,1,0,1
"Colheita na área de atuação da Cooxupé chega a 86,1%",0,1,0,1,0,1
"Preços do café disparam na tarde desta 3ª feira (19), com robusta trabalhando com ganhos de mais de 6% em Londres",0,1,0,1,0,1
Média de embarques de café não torrado registra queda de mais de 20% na 3ª semana de agosto/25,0,1,0,1,0,1
Região do Cerrado Mineiro realiza 1º Workshop de Torra com especialistas e campeões brasileiros,0,1,0,1,0,1
Preços do café robusta seguem na faixa dos US$ 4 mil/t na manhã desta 3ª feira (19) devido a problemas de oferta,0,1,0,1,0,1
Aumento do custo de produção é um desafio significativo para os produtores de café no Brasil,0,1,0,1,0,1
Café: Falta de chuva consolida altas em NY no fechamento desta 2ª feira (18),0,1,0,1,0,1
Mercado cafeeiro inicia semana realizando lucros nas bolsas internacionais,0,1,0,1,0,1
Preços do café se consolidam com fortes ganhos no fechamento desta 6ª feira (15),0,0,0,1,0,1
"Safra de café apresenta menor rendimento em 2025 e novos desafios em 2026, aponta Fórum Técnico da Cooxupé",0,0,0,1,0,1
Preços do café robusta voltam ao patamar dos US$ 4 mil/t no início da tarde desta 6ª feira (15),0,0,0,1,0,1
"Exportações dos Cafés do Brasil atingem volume físico equivalente a 22,15 milhões de sacas nos sete primeiros meses de 2025",0,1,0,1,0,1
Preços do café iniciam 6ª feira (15) em lados opostos nas bolsas internacionais pressionados pela oferta limitada,0,1,0,1,0,1
"Colheita de café 2025 confirma queda no arábica e alta no conilon, com impacto direto do clima",0,1,0,1,0,1
Preço do café robusta fecha sessão desta 5ª feira (14) atingindo máximas de 2 meses,0,1,0,1,0,1
"Nos últimos 5 anos, produção de café arábica perdeu bienalidade e resiliência, afirma agrônomo",0,1,0,1,0,1
Contrato de setembro/25 do café robusta atinge patamar dos US$ 4 mil/t na manhã desta 5ª feira (14),0,1,0,1,0,1
Preços do café robusta atingiram níveis mais altos em 2 meses nesta 4ª feira (13),0,1,0,1,0,1
"Exportação de café do Brasil soma 2,7 milhões de sacas em julho",0,0,0,1,0,1
Mercado cafeeiro segue volátil e pressionado pela preocupação com a oferta,0,0,0,1,0,1
"Colheita de café avança 80,4% na área de atuação da Cooxupé",0,1,0,1,0,1
Café/Cepea: Colheita se aproxima do fim com rendimento abaixo das expectativas,0,1,0,1,0,1
"Após dias de alta, mercado do café fecha sessão desta 3ª feira (12) em queda",0,1,0,1,0,1
Volume de café exportado pelo Espírito Santo caiu 13% em julho,0,1,0,1,0,1
"Café: Exportações do Vietnã e da Indonésia aumentam em 2025, mas mercado desacelera, avalia Hedgepoint",0,1,0,1,0,1
"Geadas atingiram cafezais no Cerrado Mineiro, diz federação de produtores",0,1,0,1,0,1
Preços do café recuam em movimento de realização de lucros na manhã desta 3ª feira (12),0,1,0,1,0,1
Café: Preocupação com oferta consolida fortes altas nas cotações futuras no fechamento da sessão desta 2ª feira (11),0,1,0,1,0,1
Café: Expocacer já colheu 81% da safra 2025,0,1,0,1,0,1
Média faturada de embarques de café não torrado apresenta baixa na 2ª semana de agosto/25,0,1,0,1,0,1
Preocupação com o baixo rendimento da safra brasileira do café arábica faz preços avançarem em NY,0,0,0,1,0,1
Preços do café trabalhavam em lados opostos nas bolsas internacionais na manhã desta 2ª feira (11),0,1,0,1,0,1
Preços do café fecham sessão desta 6ª feira (08) atingindo as máximas em três semanas,0,1,0,1,0,1
"Protocolo de Nagoia: Inclusão do café pode comprometer toda a cadeia produtiva nacional, destaca o CNC",0,1,0,1,0,1
Preços do café voltam a registrar altas de mais de 2% na manhã desta 6ª feira (08),0,1,0,1,0,1
"Colheita de café 25/26 do Brasil alcança 94%, diz Safras & Mercado",0,1,0,1,0,1
"Café em espera: Diante cenário sem previsibilidade, produtor vem postergando comercialização da nova safra",0,1,0,1,0,1
Valorização do real e baixos estoques consolidam ganhos do café arábica no fechamento desta 5ª feira (07),0,1,0,1,0,1
"Importações de café dos EUA estavam em recuperação, mas tarifas podem mudar o cenário; confira cenários projetados pela Hedgepoint",0,1,0,1,0,1
"Hedgepoint: Importações de café dos EUA estavam em recuperação, mas tarifas podem mudar o cenário",0,1,0,1,0,1
"Preços do café seguem voláteis, com mercado incerto e especulativo",0,1,0,1,0,1
Entidades do setor cafeeiro voltam a registrar preocupação com tarifas dos EUA e continuidade das negociações,0,1,0,1,0,1
Preocupação com as tarifas derruba os preços do café no fechamento desta 4ª feira (06),0,1,0,1,0,1
Média diária de embarques de café não torrado e torrado se consolida em baixa no mês de julho/25,1,1,0,1,0,1
Preços do café arábica recuam em realização de lucros na manhã desta 4ª feira (06),1,1,0,1,0,1
Café/Cepea: Setor ainda acredita em reversão de tarifa dos EUA,0,0,0,1,0,1
"Colheita de café atinge 74,2% nas regiões de atuações da Cooxupé",0,0,0,1,0,1
"Produção de café da Colômbia aumenta 19% em julho, ao maior nível para o mês em 10 anos",0,0,0,1,0,1
Campinas agrícola: Quase metade do território da cidade é considerado área rural; café se destaca,0,0,0,1,0,1
Mercado cafeeiro segue incerto e volátil na manhã desta 3ª feira (05),1,0,0,1,0,1
"Sem novos fundamentos, preços do café se consolidam em alta devido valorização do real nesta 2ª feira (04)",0,1,0,1,0,1
"Preços do café seguem instáveis, diante de um mercado especulativo e sob pressão",0,1,0,1,0,1
"Após tarifas dos EUA, China habilita 183 novas empresas brasileiras de café a exportar",0,1,0,1,0,1
Preços do café arábica recuam em mais de mil pontos no fechamento desta 6ª feira (01),0,1,0,1,0,1
"Colheita de café 25/26 do Brasil atinge 90%, diz Safras & Mercado",0,1,0,1,0,1
Inscrições para o 13º Prêmio Região do Cerrado Mineiro começam em 1º de agosto,0,0,0,1,0,1
"Capal: colheita do café chega a 85% com boa produtividade média, apesar dos desafios climáticos",0,0,0,1,0,1
Tarifas deixam mercado cafeeiro volátil diante cenário de incertezas,1,0,0,1,0,1
Café solúvel - Manifesto ABICS sobre taxação de 50% sobre cafés do Brasil,1,0,0,1,0,1
"Pressionado pela tarifa de Trump, café arábica consolida ganhos no fechamento da sessão desta 5ª feira (31)",0,0,0,1,0,1
"Déficit global no mercado de café em 24/25 pode cair com tarifas nos EUA, diz Hegdepoint",0,0,0,1,0,1
"Setor cafeeiro pode ser forçado a redirecionar produção, diz Cepea/USP",0,0,1,1,0,1
"Com café do Brasil taxado em 50% pelos EUA, especialistas avaliam impactos para o comércio e mercado nas bolsas",0,0,0,1,0,1
Negócios em feira da Cooabriel quase dobram no embalo de preços do café,0,0,0,1,0,1
Preços do café trabalhavam com ganhos moderados na manhã desta 5ª feira (31),0,0,0,0,0,1
ABIC se posiciona sobre café não estar na lisita de isenções das tarifas dos EUA,0,0,1,1,0,1
Posicionamento BSCA – Taxação de 50% dos EUA sobre cafés especiais do Brasil,0,0,1,1,0,1
Café sob tarifas: Cecafé afirma que dará sequência às tratativas com seus pares nos EUA,0,0,1,1,0,1
Expectativa de possível isenção tarifária dos EUA derrubou preços do café arábica no fechamento desta 4ª feira (30),0,0,1,1,0,1
"Preços do café seguem pressionados, diante incerteza da taxação de Trump",1,0,0,0,0,1
Café/Cepea: Incertezas prevalecem às vésperas do início da tarifa dos EUA,1,1,1,1,0,1
Frente fria no Brasil e incertezas quanto às tarifas trazem volatilidade aos preços do café,1,1,1,1,0,1
"Colheita de café avança 67,1% na área de atuação da Cooxupé",0,1,0,1,0,1
Mercado cafeeiro segue instável e volta apresentar quedas na manhã desta 3ª feira (29),0,1,1,0,0,1
Café: Mercado segue apreensivo sobre imposição da taxação de Trump e fecha em alta nesta 2ª feira (28),1,0,1,1,0,1
Ritmo das exportações de café não torrado e torrado se mantém estável na 4ª semana de julho/25,1,0,1,1,0,1
Fora do comum: Granizo atinge cafezais no Sul de MG e acarreta fortes prejuízos para safra/26,0,0,0,0,0,1
Mercado cafeeiro continua apreensivo e trabalhava com fortes ganhos na manhã desta 2ª feira (28),0,0,0,0,0,1
Centro do Comércio de Café de Vitória divulga Relatório Mensal das Exportações pelo Espírito Santo,0,1,0,0,0,1
Preços do café passam a recuar nas bolsas internacionais no início da tarde desta 6ª feira (25),0,1,0,0,0,1
Café dá sequência aos ganhos e opera em campo positivo em NY nesta 6ª feira,0,1,0,0,0,1
Café: Arábica sobe mais de 1% em Nova York e puxa preços no mercado brasileiro nesta 5ª (24),0,1,0,0,0,1
Café/Cepea: Tarifação dos EUA mantém cenário incerto no setor,0,1,0,1,0,1
"Preocupações com geadas no Brasil impulsionam café arábica, que fecha em alta na Bolsa de NY nesta 3ª feira",0,1,0,1,0,1
Café: Preços futuros passam a trabalhar com altas na tarde desta 3ª feira em NY,0,1,0,1,0,1
Colheita de café alcança 59% na área da Cooxupé,0,1,0,1,0,1
"Café arábica inicia a sessão desta 3ª feira em queda em Nova York, enquanto robusta avança em Londres",0,1,0,1,0,1
Entrada da safra brasileira consolida fortes quedas nas bolsas internacionais no fechamento desta 2ª feira (21),0,1,0,1,0,1
Hedgepoint Global Markets: Tarifas de importação sustenta volatilidade no mercado de café,0,1,0,1,0,1
Média diária de embarque de café não torrado e torrado mantêm queda na 3ª semana de julho/25,0,1,0,1,0,1
"Colheita de café na Alta Mogiana chega a 50%, mas rendimento decepcionante dos produtores",1,0,0,1,0,1
Avanço da colheita brasileira derruba os preços do café na manhã desta 2ª feira (21),0,0,0,1,0,1
"Preços do café fecham semana em lados opostos nas bolsas internacionais, com robusta em alta após dias em queda",0,0,0,1,0,1
Fortalecimento do dólar index derruba os preços do café no fechamento desta 5ª feira (17),0,0,1,0,0,1
Trip Cafezal fortalece elo entre a Região do Cerrado Mineiro e a Europa por meio de parceria com premiada rede italiana de cafeterias,0,0,0,0,0,1
"O peso na xícara do americano:  EUA não têm outro fornecedor de café com o mesmo potencial que o Brasil e taxação é ""tiro no próprio pé""",0,0,1,1,0,1
